index,Type,Name,PFAS,Latitude,Longtitude,PFASFound,distancetoirport,distancetolandfil,distancetochemfactory,distancetofirefighting,distancetowaterways,spilldata,chemindustry,greenhouse,solidwaste,ustincident,chemIndustowater,landfiltowater,chemFacttowater,coalash,hazardwaste,oldhazardsite,elevation,countofChemIndus,countofLandfill,countChemFactory,solidwastetowater,countsolidwaste,industryname,ustincidenttowater,counttoustincident,firefightingtowater,counttofirefighting,distancetoprereglandfil,prereglandfiltowater,counttofprereglandfil,fedsitetowater,counttoffedsites,soilclassification,clay,sand,temp,Precipitation,windSpeed,Pressure,distancetowaterdischarge,dischargetowater,countofwaterdischarge
88,Drinking Water,RICHMOND COUNTY WATER SYSTEM NC,17.4,35.0,-79.78,1,11.94966721834565,7.485025966232407,4.594872723439797,4.594872723439797,4.759501936892961,68.96197768877657,7.404528395146889,87.59432635755064,4.594872723439797,35.15102387677176,0.4308648731901684,0.8034420792875223,3.705263416598738,78.36882677619258,4.607206806604317,0.26029216727639476,134.0,1,6,7,3.705263416598738,7,Chemical Mfg,1.3741375167057082,0,1.3741375167057082,0,0.4602193531939978,4.35323056195027,11,11,11,Acrisols,113.0,552.0,17.31851851851852,129.36666666666667,7.113043478260869,1018.5818181818183,6.701315477026565,2.7463417656020446,8
89,Drinking Water,Aurora Water System,104.0,35.0,-78.1,1,8.220610489673293,18.46842812636997,4.379001317231149,4.379001317231149,4.52943498844735,63.92848966339539,17.715434399840436,69.6150428956376,4.379001317231149,33.6811811660529,2.663319164406468,3.3535384020013477,7.793000300329053,14.352044581039408,2.1513887403896783,7.017387855581908,38.0,2,6,15,7.793000300329053,15,Chemical Mfg,2.1649695629739116,0,2.1649695629739116,0,1.9355109842259137,3.8947543225743697,10,10,10,Acrisols,,,16.754545454545454,137.37142857142857,8.595454545454546,1018.5333333333334,1.9554009757471054,2.9204872578192456,18
90,Drinking Water,Salemburg  NC,7.35,35.02,-78.5,1,5.6859431470601365,5.798575221878179,15.036150079592646,15.036150079592646,1.0792029418940683,27.435899258088003,17.467549934032135,36.68952447872937,15.036150079592646,18.871902496964385,4.400374887768458,2.4856843865862444,4.538861702267055,37.44075839953166,13.519615998126342,16.27483049484937,44.0,2,4,6,4.538861702267055,6,Petroleum,3.9441879457435807,1,3.9441879457435807,1,2.582390818567016,1.8908152846668764,9,9,9,Acrisols,135.0,510.0,16.97,119.6047619047619,7.048275862068967,1018.6095238095238,14.203656891195788,2.9547892531817777,6
91,Drinking Water,FAYETTEVILLE PUBLIC WORKS COMM,191.9,35.03,-78.87,1,4.52981665208312,0.5149470598088182,0.6468712414888629,0.6468712414888629,3.4731258222661823,6.273864058795807,1.1172478067677356,21.108247101246672,0.6468712414888629,3.2248626340621636,3.7672028746037194,3.3597701233548323,4.115256087627502,11.734561708545444,0.4872561770631893,0.7399283709693276,32.0,7,32,16,4.115256087627502,16,Metal Coating,2.444886215162425,35,2.444886215162425,35,2.2272839358946643,1.917066074182798,15,15,15,Acrisols,,,17.849999999999998,71.75238095238095,11.450000000000001,1017.5545454545455,3.770335131464622,4.121513096000933,13
92,Drinking Water,ORIENTAL WATER SYSTEM NC,1.8,35.03,-76.69,0,9.466785620954354,15.176014429116888,23.12089779106506,23.12089779106506,1.1349371367411418,23.192896296601152,25.41789221127787,196.98727970849387,23.12089779106506,20.347485407987822,2.7233713126392534,0.21883248072537978,5.97805975785564,20.8800595031928,21.19682956232464,12.302856619415818,8.0,0,10,4,5.97805975785564,4,Waste Management,0.8970240253403794,1,0.8970240253403794,1,3.335791833159724,1.2918274655357664,3,3,3,Acrisols,,,19.430303030303033,110.79677419354839,15.608823529411765,1018.2409090909091,17.612697221300618,6.820468983595288,3
93,Drinking Water,RAEFORD  CITY OF,79.0,35.04,-79.25,1,1.4630307709744672,4.501912069170211,12.22823414804591,12.22823414804591,4.670183841909304,20.795634473028663,5.785544000769902,43.474926347933255,12.22823414804591,15.396071268169317,7.156210102292461,8.753041320342392,3.0357994635577517,30.34959359852255,7.035239170423187,5.817934841632621,92.0,4,13,6,3.0357994635577517,6,Textiles and Leather,1.309245898423405,6,1.309245898423405,6,3.1923719140950713,7.176840302294502,12,12,12,Acrisols,85.0,659.0,17.08787878787879,128.95238095238096,8.520833333333334,1018.1909090909091,8.821532468337406,7.736794083672553,10
94,Well,PINK HILL  TOWN OF  : WELL #1,1.4,35.05,-77.74,0,0.32846162139223356,13.952602674944952,11.620107218793438,11.620107218793438,4.042246859918221,77.88446608650183,32.389044627469886,102.78867976108792,11.620107218793438,38.30569201247162,7.223596932246647,6.482796394045412,1.3947189399600413,24.483112696119193,14.374964023824738,24.915464740464355,38.0,0,1,3,1.3947189399600413,3,Plastics and Resins,8.745415519220998,0,8.745415519220998,0,3.5143965021907837,4.589363340235618,6,6,6,Acrisols,184.0,454.0,16.73103448275862,135.92857142857142,9.224137931034484,1018.5227272727275,10.481802561198412,4.879106294727475,4
95,River,MURPHY  TOWN OF  : HIWASSEE RIVER,0.0,35.06,-83.94,0,8.019073658233882,13.088381454705262,8.370574450009,8.370574450009,1.419707050205181,264.32895367481956,13.568717773184591,376.8176798144269,8.370574450009,73.68928197597036,12.729153419200951,12.43065872328601,3.9784800225698964,136.58046628948355,3.8678161073279522,2.461755608457361,509.0,2,6,3,3.9784800225698964,3,Waste Management,2.317054141305318,0,2.317054141305318,0,10.001135058114642,0.8300349270524418,2,2,2,Cambisols,240.0,400.0,14.126666666666665,166.91428571428574,3.977272727272727,1019.5857142857143,1.1394635302468707,0.29326886058289536,5
96,Drinking Water,Cliffdale West,41.0,35.06,-79.07,1,1.7457055172945186,7.243217509473983,4.3945960552178835,4.3945960552178835,3.5765596655658967,5.160051789052511,16.38112207730983,32.1271126376151,4.3945960552178835,7.723490233797999,2.233485652740829,0.4921102667463507,2.015372244997444,14.345202281488962,3.354427974257487,3.8015476587689694,89.0,4,39,12,2.015372244997444,12,Waste Management,2.5008526186839526,35,2.5008526186839526,35,2.152321203193594,1.7166802416055957,17,17,17,Acrisols,,,17.384375,126.08571428571429,9.680000000000001,1018.1863636363636,11.822612362758116,3.38895056327929,14
97,Drinking Water,ROBESON COUNTY WATER SYSTEM,17.87,35.06,-78.87,1,3.4072770188735637,0.27058648086057047,1.946502373442655,1.946502373442655,3.008052549242206,7.210259361443158,1.7469413726162495,24.417752419034336,1.946502373442655,0.8167409092298668,2.2474720124522842,2.794922723856447,2.213973559629686,8.955078156213006,0.6018629472445115,0.49966284390221494,27.0,7,34,16,2.213973559629686,16,Chemical Mfg,2.444886215162425,35,2.444886215162425,35,1.1746460325581676,4.122450468448395,14,14,14,Acrisols,158.0,487.0,17.849999999999998,71.75238095238095,11.450000000000001,1017.5545454545455,1.282492137147654,4.121513096000933,11
98,Drinking Water,TOWN OF PINK HILL NC,1.4,35.06,-77.75,0,1.6789455448443336,13.17027931836982,11.169896907655893,11.169896907655893,4.396732592399088,79.03503575055919,31.76395613340952,102.15318907163905,11.169896907655893,38.924307766113806,7.223596932246647,6.482796394045412,1.3947189399600413,24.424623486560883,15.307736507873946,24.104065422610894,32.0,0,1,5,1.3947189399600413,5,Plastics and Resins,2.1649695629739116,0,2.1649695629739116,0,4.932621923303436,4.589363340235618,5,5,5,Acrisols,180.0,454.0,16.73103448275862,135.92857142857142,9.224137931034484,1018.5227272727275,9.05285187323746,4.879106294727475,4
99,River,River Bend  NC,0.0,35.06,-77.17,0,3.0897115224241807,5.688432045752219,10.167908935463299,10.167908935463299,6.239153938956105,30.817897565179248,12.57962535767971,154.01399727960282,10.167908935463299,36.488751361789184,10.400859028228345,0.6512544317735061,4.782565666402772,29.005044439848717,8.349270815174991,9.073547848061608,13.0,5,14,6,4.782565666402772,6,Waste Management,1.9331423966341097,0,1.9331423966341097,0,7.694123492885377,12.028186587015002,7,7,7,Acrisols,246.0,300.0,17.87272727272727,108.12258064516128,11.405882352941177,1018.4272727272728,8.963060736269107,8.629849719477697,7
100,Drinking Water,FAYETTEVILLE-PWC,72.14,35.07,-78.9,1,3.1229919939253388,2.745984183218906,2.8805132491658605,1.1191466280201063,0.18990563184483714,10.140835552798471,2.672902099765941,25.96955900936609,2.8805132491658605,2.3479102097958258,2.2474720124522842,2.794922723856447,2.213973559629686,6.526391069955254,0.5316669064099956,1.6839927706546263,49.0,3,34,13,2.213973559629686,13,Chemical Mfg,2.444886215162425,35,2.444886215162425,35,4.080434462791097,4.122450468448395,13,13,13,Acrisols,121.0,549.0,17.568749999999998,142.00952380952384,9.319999999999999,1017.9409090909091,3.5058451289919237,3.3863356770533564,11
101,Drinking Water,FAYETTEVILLE-PWC,115.49,35.09,-78.86,1,1.338219331244603,2.7731892518469663,1.3894086885798984,1.3894086885798984,2.0515786521505346,8.734372288856013,5.00901665975026,27.6550162375299,1.3894086885798984,3.9312837889818226,2.2474720124522842,3.1452119753085643,2.985961158675666,7.486183171972212,2.543199793279791,0.934476502043941,33.0,3,34,13,2.985961158675666,13,Chemical Mfg,2.444886215162425,33,2.444886215162425,33,3.4267268972839866,4.122450468448395,13,13,13,Acrisols,107.0,545.0,17.568749999999998,142.00952380952384,9.319999999999999,1017.9409090909091,1.4389436473385238,3.3863356770533564,8
102,Drinking Water,UNION COUNTY WATER SYSTEM,158.0,35.1,-80.6,1,2.3765968600499914,10.302161506303534,4.832752535826986,4.832752535826986,4.918414288275188,29.297365334654945,4.6290075865373845,122.74413332518473,4.832752535826986,9.217099817209094,1.9530693973769437,2.005072041305668,2.6117498022018446,38.229370032975474,5.047547732635895,3.594028150288314,178.0,21,24,25,2.6117498022018446,25,Paper Mills and Products,1.155602935629591,9,1.155602935629591,9,14.224608792217596,3.037043929229268,4,4,4,Acrisols,175.0,426.0,16.61111111111111,94.85,9.7,1018.6857142857143,3.1482100145754024,2.5031917614100174,13
103,Well,PINEBLUFF  TOWN OF  : WELL #2,0.0,35.11,-79.48,0,9.026135692630318,4.325195834255507,4.699653162548477,4.699653162548477,3.5049553641062854,40.87063754783794,4.810648474780038,65.58756437298669,4.699653162548477,8.567391627797281,1.130902460280864,1.9002422824810221,1.7379683767417315,49.85672666065158,4.420415731892683,4.696128558337435,124.0,3,6,4,1.7379683767417315,4,Textiles and Leather,3.6997961582712295,5,3.6997961582712295,5,0.6345907236372759,2.8998149885209217,9,9,9,Acrisols,103.0,618.0,17.30344827586207,128.95238095238096,8.347826086956522,1018.1909090909091,2.566247737418027,1.2669754493757859,3
104,Well,FAISON  TOWN OF: WELL #4,0.0,35.11,-78.14,0,4.670426261451304,6.059871298382515,12.92410592260557,12.92410592260557,5.490575193952275,60.857132229791475,18.944338581678036,70.30263383799024,12.92410592260557,22.452825551194707,2.663319164406468,3.3535384020013477,7.793000300329053,25.490235115103154,10.76115911845875,1.314766088887535,45.0,2,6,10,7.793000300329053,10,Chemical Mfg,2.1649695629739116,1,2.1649695629739116,1,2.4018971252160526,3.5214118462886477,10,10,10,Acrisols,176.0,476.0,17.935714285714287,137.37142857142857,8.565217391304348,1018.4954545454548,12.15162768298723,5.918121945160577,16
105,Drinking Water,New Bern  NC,1.4,35.11,-77.04,0,3.6580826544209755,2.38462497104677,2.7084683153872042,2.7084683153872042,1.0474589299924735,27.907657096835802,17.854608663082885,166.579504959659,2.7084683153872042,37.079381595663,10.400859028228345,0.6818265847976623,3.5286249006427184,25.024802738878126,0.33160428288461685,0.5593694710058067,14.0,3,16,4,3.5286249006427184,4,Waste Management,0.8970240253403794,0,0.8970240253403794,0,2.224938363117405,0.624412860498343,7,7,7,Acrisols,,,17.87272727272727,108.12258064516128,11.405882352941177,1018.4272727272728,1.8993820447570098,2.6835615061286164,8
106,Creek,SOUTHERN PINES  TOWN OF: DROWNING CREEK,6.73,35.12,-79.58,1,4.686133724780981,8.716245084530998,12.426527740401365,12.426527740401365,5.5820149382140665,50.009927950061375,13.676330517114135,74.27168139299759,12.426527740401365,12.65941989967517,1.130902460280864,1.650026467725676,1.7379683767417315,58.92993948929961,13.0884676606204,13.042526726761134,102.0,3,8,7,1.7379683767417315,7,Textiles and Leather,1.3741375167057082,5,1.3741375167057082,5,9.407555952316873,2.8998149885209217,11,11,11,Acrisols,111.0,618.0,16.946666666666665,128.95238095238096,8.347826086956522,1018.1909090909091,9.014535639333639,1.2669754493757859,3
107,Drinking Water,FIRST CRAVEN SANITARY DISTRICT,1.4,35.12,-77.0,0,6.166366782731088,6.115382542909465,2.7023058840953897,2.7023058840953897,3.9429991673332965,27.627079920854978,20.163499453716938,170.35448614228628,2.7023058840953897,35.67683647160534,2.7233713126392534,0.6818265847976623,3.5286249006427184,24.517390014583793,3.687974192077327,1.6281355559634878,19.0,3,15,4,3.5286249006427184,4,Waste Management,0.8970240253403794,0,0.8970240253403794,0,5.954393433007426,0.624412860498343,7,7,7,Acrisols,236.0,329.0,17.87272727272727,108.12258064516128,11.405882352941177,1018.4272727272728,2.6181969137287537,2.6835615061286164,9
108,Drinking Water,TOWN OF ROSMAN NC,7.1,35.14,-82.82,1,12.494200556398685,2.0956889304282917,36.82205858377777,36.82205858377777,0.7265582201121287,162.0527870064209,19.059096239056974,278.2652160161991,36.82205858377777,15.482556622449623,0.519530018885028,2.476319745102795,1.3409410060370859,42.265695010087846,1.5452608634727896,0.723444222708071,677.0,1,8,0,1.3409410060370859,0,Chemical Mfg,0.8900251974246255,3,0.8900251974246255,3,3.0174468950450835,1.6996352460493027,5,5,5,Acrisols,337.0,426.0,,,,,0.3638804739078916,0.6080245133169626,32
109,River,CITY OFLINCOLNTON : S FORK CATAWBA RIVER,21.3,35.15,-81.04,1,1.6049920200174619,3.901559886384745,5.004361656752391,5.004361656752391,0.6470517876708487,9.172621909485576,5.331585079954031,141.55041108219737,5.004361656752391,16.55102931343442,4.254279685433779,2.450485319184011,4.357974407049577,4.59017574464785,5.01122169226294,3.9852540536593275,177.0,93,44,65,4.357974407049577,65,Metal Coating,2.0156816098133925,15,2.0156816098133925,15,12.366096534386458,1.191481944748531,14,14,14,,,,17.02777777777778,98.04444444444444,10.300000000000002,1018.2571428571429,2.484822733977899,2.775910195609979,66
110,River,CARTOOGECHAYE RIVER,0.0,35.16,-83.44,0,6.98758939143476,4.613350296366593,0.282575790551142,0.282575790551142,2.3435576909650475,218.1032706439297,5.933839211498313,330.17688354540326,0.282575790551142,30.83245511073553,1.902054916342891,2.3493079294147305,2.621233952218077,89.88646232056144,5.782413783202709,1.1294309470876185,627.0,1,5,2,2.621233952218077,2,Electronics Industry,2.317054141305318,0,2.317054141305318,0,8.185915032794075,3.5303140405906825,1,1,1,Acrisols,206.0,507.0,14.095238095238095,115.88095238095241,3.2857142857142856,1019.2952380952378,0.25809056635192346,2.4528456977480553,20
111,Drinking Water,TOWN OF WADE NC,34.0,35.16,-78.74,1,4.5552312213727175,12.53774511512868,11.043570002792187,11.043570002792187,8.57899756754924,15.700594593306533,17.66368881334162,36.49793549736567,11.043570002792187,16.16014392818256,3.7672028746037194,2.7030098282094843,1.944662826466223,11.435880848963057,11.104062340358746,10.57584622842884,55.0,4,28,15,1.944662826466223,15,Metal Coating,3.9441879457435807,34,3.9441879457435807,34,15.458264275270949,4.122450468448395,11,11,11,Acrisols,112.0,580.0,17.568749999999998,142.00952380952384,9.319999999999999,1017.9409090909091,8.172006764528463,1.7593496623331266,8
112,Well,WADE  TOWN OF  WELL #3,36.0,35.16,-78.73,1,4.494933826937577,12.86052765351287,11.946552904152556,11.946552904152556,8.75410819595323,16.04551170500962,17.925150588603902,36.73312508476867,11.946552904152556,16.017131851819574,3.2145031261393986,2.7030098282094843,1.944662826466223,12.073659261607894,12.008888738454718,11.479935449540571,49.0,4,26,15,1.944662826466223,15,Chemical Mfg,3.9441879457435807,32,3.9441879457435807,32,16.098695291821297,4.122450468448395,10,10,10,Acrisols,97.0,625.0,17.568749999999998,142.00952380952384,9.319999999999999,1017.9409090909091,8.347257974919017,1.7593496623331266,8
113,Well,PAMLICO COUNTY WATER: MILL POND WELL #1,0.0,35.16,-76.77,0,1.0801606413511393,7.482360813220768,23.502582836987454,23.502582836987454,1.9510681804025862,32.187422941890276,29.02078215563653,191.72270660904752,23.502582836987454,33.40715575909827,2.7233713126392534,8.724100408641249,3.5286249006427184,28.69263255147511,16.524546191198567,2.9613943807903778,8.0,0,2,2,3.5286249006427184,2,Waste Management,0.8970240253403794,0,0.8970240253403794,0,3.6359758339721426,2.425320035286245,4,4,4,Luvisols,,,17.87272727272727,108.12258064516128,11.405882352941177,1018.4272727272728,6.408551283400894,6.743684581441919,13
114,Lake,FAYETTEVILLE PUBLIC WORKS COMM: GLENVILLE LAKE,70.0,35.17,-83.15,1,16.71455884143082,16.8602804168835,19.728410533949233,19.728410533949233,0.48340741792926845,191.7231528469107,20.470309545094928,304.96594282855784,19.728410533949233,23.93805607827253,1.902054916342891,3.8456133080922115,0.48334626826406923,64.98531409507052,17.485459779926924,7.480370024481848,1068.0,1,10,3,0.48334626826406923,3,Electronics Industry,2.317054141305318,1,2.317054141305318,1,14.296474608320045,4.327236437834793,5,5,5,,,,13.828571428571431,105.77619047619048,3.947619047619048,1019.338095238095,2.7502880860306878,1.970830465188315,35
115,Well,MOORE  COUNTY OF  MOORE CO PUBLIC UTIL-PINEHURST: WELL #16,7.8,35.17,-79.5,1,7.093687012415888,2.153279528729363,5.825560439165888,5.825560439165888,0.8569497182022837,43.468158123076556,8.23441787524181,70.41016297336724,5.825560439165888,3.726697487324048,1.130902460280864,1.1834036796393177,1.7379683767417315,51.90683535178823,4.169001793528783,4.468337955723489,144.0,3,6,6,1.7379683767417315,6,Textiles and Leather,1.3741375167057082,5,1.3741375167057082,5,4.535258114753278,1.9301663122285424,10,10,10,Acrisols,,,17.19310344827586,107.64761904761905,8.478260869565217,1019.0090909090911,9.162640167504003,1.2669754493757859,4
116,Drinking Water,Southern Pines  NC,3.9,35.17,-79.39,0,7.305724005785085,7.9740578216054265,2.2093259252894737,2.2093259252894737,2.367678034498093,33.713153970291806,6.320494182658552,62.05885514222238,2.2093259252894737,1.106788093629783,1.130902460280864,1.1834036796393177,0.16114384483350452,41.969649109083825,0.5516695532932832,2.4302513317206396,177.0,4,14,4,0.16114384483350452,4,Textiles and Leather,2.960762223335617,5,2.960762223335617,5,2.0825379619355044,3.2571720028175966,12,12,12,Acrisols,132.0,560.0,17.439999999999998,107.64761904761905,8.478260869565217,1019.0090909090911,10.863343072266423,0.05016016018197516,4
117,Drinking Water,MOUNT OLIVE  TOWN OF,158.0,35.17,-78.04,1,5.7941178833428415,8.353306071549497,9.899571272225202,9.899571272225202,7.600928044651863,71.0232428324682,30.186634990851175,81.38840023649513,9.899571272225202,14.70284515383296,2.663319164406468,3.3535384020013477,3.522703922954528,27.606714341160565,1.1641414282157907,10.275379913082524,41.0,0,6,8,3.522703922954528,8,Chemical Mfg,2.1649695629739116,3,2.1649695629739116,3,2.902273382627203,6.6911165853621215,10,10,10,Acrisols,144.0,477.0,17.215625000000003,133.21142857142857,8.76086956521739,1018.4954545454548,2.699664720332378,6.93064539149485,12
118,Waterways,CR-543 COVE CITY RS R23x2 CASTLE HAYNE,43.0,35.17,-77.31,1,16.115851861380662,7.301207829908091,3.2737443427157253,3.2737443427157253,3.592344356583837,48.44458513395311,7.7571430956766045,143.93988093480084,3.2737443427157253,45.26525339221072,10.400859028228345,10.343632679995688,4.884234808978367,46.50495403479155,3.4227991265435667,3.4398547121649377,13.0,4,12,6,4.884234808978367,6,Waste Management,1.9331423966341097,0,1.9331423966341097,0,10.750154086419005,4.642278226731268,8,8,8,Acrisols,207.0,345.0,17.51875,110.26666666666667,10.342857142857142,1018.4272727272728,12.369324918468196,8.629849719477697,5
119,River,Cape Fear River,13.0,35.18,-78.81,1,4.360256112172389,9.909938746739,4.6887892048461115,4.6887892048461115,4.9797848707157595,16.92521500971247,15.999076193579903,37.68639012158574,4.6887892048461115,14.922641704122887,2.2474720124522842,2.7030098282094843,1.944662826466223,6.308045095985891,4.816262178581462,4.287916507954209,49.0,5,40,15,1.944662826466223,15,Chemical Mfg,2.444886215162425,34,2.444886215162425,34,12.403694648286375,1.667218508780835,13,13,13,Acrisols,151.0,498.0,17.556250000000002,142.00952380952384,9.319999999999999,1017.9409090909091,3.9626066649466387,2.599056195046486,8
120,Creek,TRYON  TOWN OF  BIG FALLS CREEK,0.0,35.2,-82.24,0,17.03598824334666,0.91927674845232,17.666720627150497,17.666720627150497,4.623349150883897,108.97491843676671,2.0370224125005674,227.47154601322296,17.666720627150497,1.1292503823174407,4.458271007247319,4.422478117350964,2.2632420717016157,33.79861597929119,1.0886676489523774,12.604306374132554,362.0,2,5,3,2.2632420717016157,3,Textiles and Leather,4.663077970074763,5,4.663077970074763,5,1.5262926532870758,3.343237195629429,8,8,8,Acrisols,230.0,467.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,2.309756518007353,2.7598658241951224,13
121,Well,TAYLORTOWN  TOWN OF  WELL #1,3.7,35.2,-79.49,0,8.276144768162256,3.0608730811002722,7.606919931926762,7.606919931926762,0.5830376724135466,43.35629168588309,10.13635576899247,71.42801390996526,7.606919931926762,0.9058051717287212,1.130902460280864,2.2658718020634643,1.7379683767417315,51.445725924466146,1.5501427843883238,1.8947933597304127,147.0,3,6,6,1.7379683767417315,6,Textiles and Leather,1.3741375167057082,5,1.3741375167057082,5,1.6762226226680503,1.9301663122285424,10,10,10,Acrisols,132.0,547.0,17.19310344827586,107.64761904761905,8.478260869565217,1019.0090909090911,12.44311426626408,1.2669754493757859,4
122,Creek,CLEAR CREEK AT SR3181 NR MINT HILL  NC,103.0,35.21,-80.58,1,7.976837586177201,2.0148868726654814,5.182769307525609,5.182769307525609,7.874890699022697,32.14255099537856,13.331076633792723,111.14498587106422,5.182769307525609,7.029366906898777,2.329659443768311,7.597691148299431,11.15559178563407,33.05261011069101,4.046454109216678,7.12034073693237,176.0,40,51,39,11.15559178563407,39,Printing,1.9218064295604385,12,1.9218064295604385,12,11.258001616130349,12.760554647263838,13,13,13,Acrisols,193.0,396.0,16.61111111111111,94.85,9.7,1018.6857142857143,3.7364821889100246,4.152718973470584,23
123,Drinking Water,TOWN OF TAYLORTOWN NC,3.7,35.21,-79.49,0,8.658274853493731,1.9865552589123971,8.57250221578981,8.57250221578981,0.45379952569612003,43.66976014203701,11.08773536433492,72.05080917826844,8.57250221578981,1.4941175150849655,1.130902460280864,2.2658718020634643,1.7379683767417315,51.640556202719345,1.8895977823480046,2.1206939852017452,129.0,3,7,6,1.7379683767417315,6,Textiles and Leather,1.3741375167057082,5,1.3741375167057082,5,1.7587233812999954,1.9301663122285424,11,11,11,Acrisols,116.0,528.0,17.19310344827586,107.64761904761905,8.478260869565217,1019.0090909090911,13.555030512476835,1.2669754493757859,4
124,Drinking Water,BREVARD  CITY OF,15.0,35.22,-82.78,1,4.841249937588577,7.572909687896073,29.442369534406826,29.442369534406826,0.268255715169018,157.87266556442364,15.235284145093308,271.555283453045,29.442369534406826,6.6064710333373675,0.519530018885028,2.476319745102795,1.3409410060370859,33.46718740481693,4.073596273181963,3.5449038392449466,745.0,1,8,0,1.3409410060370859,0,Chemical Mfg,0.8900251974246255,3,0.8900251974246255,3,2.500671942586476,2.4307411315940937,4,4,4,Cambisols,214.0,534.0,,,,,0.9509913352283503,0.7307376861547578,40
125,Drinking Water,TOWN OF NORWOOD NC,12.9,35.22,-80.12,1,11.791500663414622,4.2254078353522555,4.091233230354081,4.091233230354081,3.0637293994580888,59.3978393639688,11.302445821750633,96.16881161643654,4.091233230354081,15.921599429352977,0.7156010773252707,3.3212441713904894,6.935779022008816,55.56994537130105,9.235695201860036,1.2531284090540376,125.0,10,9,13,6.935779022008816,13,Waste Management,2.556014854973648,1,2.556014854973648,1,2.6454263825364284,3.52975312779437,8,8,8,Acrisols,190.0,322.0,16.99642857142857,110.21428571428571,6.336363636363638,1020.0238095238094,3.0331294636312496,3.8254565281871247,10
126,River,ANSON COUNTY WATER SYSTEM: PEE DEE RIVER,26.15,35.22,-80.04,1,4.879186831208467,5.5087130451876085,6.884665927380618,6.884665927380618,4.207641079037408,64.24070582885165,15.731861775650312,95.38478151621374,6.884665927380618,20.244590710647053,6.703355677388709,3.3212441713904894,5.979598372571729,60.69936019351271,1.9693302272978523,3.049412506378797,95.0,8,6,11,5.979598372571729,11,Waste Management,2.556014854973648,1,2.556014854973648,1,4.046274832457442,7.717414274796158,5,5,5,Acrisols,190.0,330.0,17.624999999999996,106.63333333333333,5.036363636363636,1018.5857142857143,1.3597620448914023,3.8135936683069764,12
127,River,NEUSE REGIONAL WTR & SWR AUTH: NEUSE RIVER,58.22,35.55,-77.29,1,8.485652541723798,5.349555757386513,11.165945437945979,11.165945437945979,2.773338931560393,81.83383927080978,8.817165884764828,145.27959617100814,11.165945437945979,63.67105136368834,2.8515563353637865,5.094433749358734,6.040477064866633,59.22258157257216,3.644352082080635,5.400837494005027,23.0,2,11,11,6.040477064866633,11,Chemical Mfg,2.1773498681040575,0,2.1773498681040575,0,7.710107655765611,4.156802700573079,14,14,14,Acrisols,187.0,493.0,17.054545454545455,129.64285714285714,7.6409090909090915,1018.547619047619,5.537668600329562,2.609110016241944,11
128,Drinking Water,Town of Docer ,0.0,35.22,-77.44,0,6.590283786937405,11.894275257838403,10.027946379926188,10.027946379926188,2.8270235914560247,61.10589333237682,17.779336202806437,134.12058440287086,10.027946379926188,50.73956006482625,7.223596932246647,5.623471693569419,4.884234808978367,57.6722626304197,9.81568726415979,6.94272205591358,18.0,3,8,8,4.884234808978367,8,Plastics and Resins,0.7466441134041637,0,0.7466441134041637,0,2.3056987990191073,4.642278226731268,11,11,11,Acrisols,194.0,484.0,17.188000000000002,89.2,9.004166666666668,1018.5809523809525,15.596877176768453,1.2696167337429336,2
129,River,NEUSE REGIONAL WTR & SWR AUTH: NEUSE RIVER,57.0,35.22,-76.6,1,1.993644284684353,23.215239191729452,23.871758256868212,23.871758256868212,8.784248620391493,44.42856867168573,44.14595190426541,208.13057425779652,23.871758256868212,43.00459884360521,2.7233713126392534,8.724100408641249,5.71466239576595,41.90991372727305,20.502759619541088,19.745716080446947,8.0,0,1,1,5.71466239576595,1,Waste Management,0.8970240253403794,0,0.8970240253403794,0,17.992467192871665,2.7033293294189993,2,2,2,Luvisols,205.0,367.0,20.381818181818183,114.21428571428571,16.35238095238095,1018.2523809523809,2.783766193132376,10.290434799776467,10
130,Drinking Water,CITY OF BREVARD NC,12.6,35.23,-82.73,1,0.8726718058389001,4.782292971087419,24.827411172998122,24.827411172998122,2.240988293016861,153.29837751807588,11.342313604091009,266.9207083144305,24.827411172998122,2.6474005262606393,0.519530018885028,0.8540382863457469,1.3409410060370859,29.384536370353523,0.6874069299556871,0.9932571177466998,679.0,4,9,1,1.3409410060370859,1,Chemical Mfg,0.8900251974246255,3,0.8900251974246255,3,3.1007145533143543,2.4307411315940937,5,5,5,Acrisols,298.0,437.0,,,,,2.067980662321986,0.4172648854524354,40
131,River,BROAD RIVER WATER AUTHORITY,79.0,35.23,-81.75,1,7.323623960466872,2.897824472122357,1.7428292220376862,1.7428292220376862,1.1999838373424474,64.34249267168201,1.7428292220376862,186.68282128494565,1.7428292220376862,20.13483746983424,0.37205376246039673,1.4254683312461043,0.37205376246039673,67.48161979066845,9.293481675626397,11.521010516634718,288.0,15,8,15,0.37205376246039673,15,Plastics and Resins,2.0689282971441876,2,2.0689282971441876,2,1.3811091903909616,2.0577148862101904,17,17,17,Acrisols,255.0,504.0,15.100000000000001,120.57222222222224,7.902777777777778,1018.7057142857142,7.51415182546896,5.611200879626332,17
